Date,Year,Month,Day,Open Price,Low Price,High Price,AVG Price,Close Price,Volume,Company Name
2022-01-31,2022,January,31,401.970001,398.200012,427.700012,412.950012,427.140015,20047500.0,Netflix
2022-02-01,2022,February,1,432.959991,425.540009,458.480011,442.01000999999997,457.130005,22568100.0,Netflix
2022-02-02,2022,February,2,448.25,426.480011,451.980011,439.230011,429.480011,14346000.0,Netflix
2022-02-03,2022,February,3,421.440002,404.279999,429.26001,416.7700045,405.600006,9905200.0,Netflix
2022-02-04,2022,February,4,407.309998,396.640015,412.769989,404.70500200000004,410.170013,7789800.0,Netflix
2022-02-07,2022,February,7,410.170013,393.549988,412.350006,402.949997,402.100006,8232900.0,Netflix
2022-02-08,2022,February,8,398.179993,395.829987,406.609985,401.219986,403.529999,6818500.0,Netflix
2022-02-09,2022,February,9,408.649994,398.790009,412.980011,405.88500999999997,412.890015,7738200.0,Netflix
2022-02-10,2022,February,10,402.100006,396.359985,408.0,402.1799925,406.269989,8452900.0,Netflix
2022-02-11,2022,February,11,405.329987,387.649994,411.609985,399.62998949999997,391.309998,7558900.0,Netflix
2022-02-14,2022,February,14,387.589996,386.890015,409.359985,398.125,396.570007,7202200.0,Netflix
2022-02-15,2022,February,15,403.790009,401.01001,409.160004,405.085007,407.459991,5392300.0,Netflix
2022-02-16,2022,February,16,401.529999,390.380005,401.559998,395.97000149999997,398.079987,5277700.0,Netflix
2022-02-17,2022,February,17,394.23999,385.700012,399.109985,392.40499850000003,386.670013,4669200.0,Netflix
2022-02-18,2022,February,18,392.529999,389.049988,402.869995,395.9599915,391.290009,6801700.0,Netflix
2022-02-22,2022,February,22,388.950012,373.019989,392.420013,382.720001,377.380005,6697500.0,Netflix
2022-02-23,2022,February,23,382.720001,366.660004,386.0,376.33000200000004,367.459991,4614300.0,Netflix
2022-02-24,2022,February,24,355.089996,354.720001,390.730011,372.725006,390.029999,7068700.0,Netflix
2022-02-25,2022,February,25,386.609985,375.579987,391.290009,383.434998,390.799988,4841600.0,Netflix
2022-02-28,2022,February,28,387.329987,382.130005,397.75,389.9400025,394.519989,5035000.0,Netflix
2022-03-01,2022,March,1,391.600006,383.709991,395.0,389.3549955,386.23999,3290400.0,Netflix
2022-03-02,2022,March,2,388.929993,375.209991,389.220001,382.21499600000004,380.029999,5356800.0,Netflix
2022-03-03,2022,March,3,386.0,364.649994,386.119995,375.3849945,368.070007,6076800.0,Netflix
2022-03-04,2022,March,4,368.0,357.170013,374.820007,365.99501,361.730011,5325500.0,Netflix
2022-03-07,2022,March,7,360.410004,350.200012,362.0,356.100006,350.26001,5708400.0,Netflix
2022-03-08,2022,March,8,349.799988,340.670013,358.859985,349.764999,341.76001,6428700.0,Netflix
2022-03-09,2022,March,9,357.690002,350.51001,364.140015,357.3250125,358.790009,6520200.0,Netflix
2022-03-10,2022,March,10,356.200012,353.299988,367.019989,360.1599885,356.769989,4807800.0,Netflix
2022-03-11,2022,March,11,361.190002,340.0,363.359985,351.6799925,340.320007,4819900.0,Netflix
2022-03-14,2022,March,14,338.720001,329.820007,341.320007,335.570007,331.01001,5907800.0,Netflix
2022-03-15,2022,March,15,335.100006,332.359985,345.359985,338.859985,343.75,5460600.0,Netflix
2022-03-16,2022,March,16,348.200012,343.059998,359.98999,351.524994,357.529999,6982500.0,Netflix
2022-03-17,2022,March,17,359.700012,354.880005,373.309998,364.09500149999997,371.399994,5818300.0,Netflix
2022-03-18,2022,March,18,372.0,368.470001,381.799988,375.1349945,380.600006,8324800.0,Netflix
2022-03-21,2022,March,21,378.019989,368.940002,381.820007,375.3800045,374.589996,4866500.0,Netflix
2022-03-22,2022,March,22,371.140015,366.76001,386.660004,376.710007,382.920013,4242800.0,Netflix
2022-03-23,2022,March,23,379.769989,374.48999,382.459991,378.4749905,374.48999,3729000.0,Netflix
2022-03-24,2022,March,24,379.76001,368.899994,379.76001,374.33000200000004,375.709991,3888500.0,Netflix
2022-03-25,2022,March,25,377.070007,366.429993,377.640015,372.035004,373.850006,3574500.0,Netflix
2022-03-28,2022,March,28,375.230011,366.730011,380.279999,373.505005,378.51001,4323400.0,Netflix
2022-03-29,2022,March,29,384.390015,380.329987,396.5,388.41499350000004,391.820007,5880700.0,Netflix
2022-03-30,2022,March,30,389.549988,378.630005,392.700012,385.6650085,381.470001,4023300.0,Netflix
2022-03-31,2022,March,31,383.589996,373.609985,384.0,378.8049925,374.589996,4134700.0,Netflix
2022-04-01,2022,April,1,376.799988,368.5,380.869995,374.6849975,373.470001,4644200.0,Netflix
2022-04-04,2022,April,4,373.549988,373.130005,396.019989,384.574997,391.5,7001800.0,Netflix
2022-04-05,2022,April,5,389.299988,377.309998,390.0,383.654999,380.149994,4234500.0,Netflix
2022-04-06,2022,April,6,374.149994,362.730011,376.470001,369.600006,368.350006,4354900.0,Netflix
2022-04-07,2022,April,7,365.0,353.690002,368.540009,361.1150055,362.149994,4948900.0,Netflix
2022-04-08,2022,April,8,361.959991,354.869995,362.5,358.6849975,355.880005,4025200.0,Netflix
2022-04-11,2022,April,11,350.0,345.200012,354.779999,349.9900055,348.0,3777100.0,Netflix
2022-04-12,2022,April,12,355.910004,342.25,359.410004,350.83000200000004,344.100006,3824300.0,Netflix
2022-04-13,2022,April,13,343.920013,341.160004,352.0,346.58000200000004,350.429993,3231000.0,Netflix
2022-04-14,2022,April,14,350.950012,339.859985,352.0,345.9299925,341.130005,4343800.0,Netflix
2022-04-18,2022,April,18,340.0,331.619995,342.359985,336.98999000000003,337.859985,5105000.0,Netflix
2022-04-19,2022,April,19,333.220001,333.220001,351.679993,342.44999700000005,348.609985,20906900.0,Netflix
2022-04-20,2022,April,20,245.199997,212.509995,248.699997,230.604996,226.190002,133387500.0,Netflix
2022-04-21,2022,April,21,220.0,211.520004,227.679993,219.5999985,218.220001,53501600.0,Netflix
2022-04-22,2022,April,22,220.179993,210.050003,226.270004,218.16000350000002,215.520004,37515100.0,Netflix
2022-04-25,2022,April,25,213.809998,204.509995,216.660004,210.58499949999998,209.910004,28152000.0,Netflix
2022-04-26,2022,April,26,208.800003,198.279999,209.149994,203.71499649999998,198.399994,20318100.0,Netflix
2022-04-27,2022,April,27,194.009995,187.770004,200.190002,193.980003,188.539993,22298400.0,Netflix
2022-04-28,2022,April,28,191.559998,185.600006,201.479996,193.54000100000002,199.520004,21363200.0,Netflix
2022-04-29,2022,April,29,198.679993,190.0,204.710007,197.3550035,190.360001,16391900.0,Netflix
2022-05-02,2022,May,2,191.710007,190.009995,200.210007,195.110001,199.460007,14591600.0,Netflix
2022-05-03,2022,May,3,198.289993,194.770004,203.199997,198.9850005,199.869995,11839400.0,Netflix
2022-05-04,2022,May,4,197.649994,191.009995,204.380005,197.695,204.009995,12218800.0,Netflix
2022-05-05,2022,May,5,200.449997,186.0,200.710007,193.3550035,188.320007,13971300.0,Netflix
2022-05-06,2022,May,6,186.75,175.809998,187.210007,181.51000249999998,180.970001,17185500.0,Netflix
2022-05-09,2022,May,9,177.660004,172.300003,183.199997,177.75,173.100006,14031300.0,Netflix
2022-05-10,2022,May,10,176.009995,170.570007,181.869995,176.220001,177.660004,13883900.0,Netflix
2022-05-11,2022,May,11,176.089996,165.550003,180.919998,173.2350005,166.369995,12665500.0,Netflix
2022-05-12,2022,May,12,163.960007,162.710007,177.580002,170.1450045,174.309998,17662100.0,Netflix
2022-05-13,2022,May,13,177.160004,176.009995,187.770004,181.8899995,187.639999,13136300.0,Netflix
2022-05-16,2022,May,16,193.300003,185.699997,195.889999,190.794998,186.509995,16145000.0,Netflix
2022-05-17,2022,May,17,189.169998,185.169998,191.399994,188.28499599999998,190.559998,9876700.0,Netflix
2022-05-18,2022,May,18,186.720001,176.270004,187.699997,181.9850005,177.190002,9665600.0,Netflix
2022-05-19,2022,May,19,178.050003,175.710007,186.300003,181.00500499999998,183.479996,10448500.0,Netflix
2022-05-20,2022,May,20,185.869995,179.770004,190.190002,184.980003,186.350006,10429400.0,Netflix
2022-05-23,2022,May,23,186.149994,177.889999,187.660004,182.77500149999997,187.440002,9602000.0,Netflix
2022-05-24,2022,May,24,182.0,177.169998,184.0,180.58499899999998,180.339996,7706400.0,Netflix
2022-05-25,2022,May,25,180.279999,180.169998,188.869995,184.5199965,187.830002,8522100.0,Netflix
2022-05-26,2022,May,26,186.490005,183.089996,192.339996,187.714996,191.399994,8049900.0,Netflix
2022-05-27,2022,May,27,193.190002,190.369995,195.25,192.8099975,195.190002,8586000.0,Netflix
2022-05-31,2022,May,31,196.179993,190.800003,199.949997,195.375,197.440002,11398500.0,Netflix
2022-06-01,2022,June,1,198.699997,191.660004,202.740005,197.20000449999998,192.910004,8416200.0,Netflix
2022-06-02,2022,June,2,192.020004,191.720001,205.470001,198.595001,205.089996,9623100.0,Netflix
2022-06-03,2022,June,3,200.139999,198.050003,202.949997,200.5,198.979996,7191800.0,Netflix
2022-06-06,2022,June,6,202.089996,195.380005,203.869995,199.625,197.139999,5372000.0,Netflix
2022-06-07,2022,June,7,194.869995,193.0,199.600006,196.300003,198.610001,4839500.0,Netflix
2022-06-08,2022,June,8,197.949997,197.639999,207.380005,202.510002,202.830002,7244100.0,Netflix
2022-06-09,2022,June,9,200.649994,192.539993,201.690002,197.11499750000002,192.770004,6949000.0,Netflix
2022-06-10,2022,June,10,182.639999,180.850006,185.860001,183.3550035,182.940002,13065600.0,Netflix
2022-06-13,2022,June,13,177.070007,168.960007,179.089996,174.0250015,169.690002,10222400.0,Netflix
2022-06-14,2022,June,14,169.75,164.279999,172.059998,168.16999850000002,167.539993,11555300.0,Netflix
2022-06-15,2022,June,15,169.259995,168.529999,183.850006,176.1900025,180.110001,12396000.0,Netflix
2022-06-16,2022,June,16,174.0,171.559998,176.270004,173.91500100000002,173.350006,8201300.0,Netflix
2022-06-17,2022,June,17,173.630005,173.339996,179.649994,176.49499500000002,175.509995,12133400.0,Netflix
2022-06-21,2022,June,21,177.600006,169.800003,178.619995,174.20999899999998,170.910004,12177600.0,Netflix
2022-06-22,2022,June,22,170.75,170.199997,182.820007,176.510002,178.889999,11992400.0,Netflix
2022-06-23,2022,June,23,180.5,175.869995,182.759995,179.314995,181.710007,9538200.0,Netflix
2022-06-24,2022,June,24,183.5,181.839996,191.190002,186.514999,190.850006,12424000.0,Netflix
2022-06-27,2022,June,27,191.770004,182.389999,191.779999,187.08499899999998,189.139999,8363900.0,Netflix
2022-06-28,2022,June,28,189.199997,179.369995,192.199997,185.78499599999998,179.600006,7185400.0,Netflix
2022-06-29,2022,June,29,179.550003,175.100006,180.669998,177.885002,178.360001,5766800.0,Netflix
2022-06-30,2022,June,30,177.070007,170.300003,179.449997,174.875,174.869995,7894700.0,Netflix
2022-07-01,2022,July,1,176.490005,174.270004,180.100006,177.185005,179.949997,5201600.0,Netflix
2022-07-05,2022,July,5,176.279999,172.679993,185.919998,179.2999955,185.880005,7334300.0,Netflix
2022-07-06,2022,July,6,185.199997,180.820007,186.220001,183.520004,184.059998,5753400.0,Netflix
2022-07-07,2022,July,7,184.270004,183.5,190.210007,186.8550035,189.270004,6334500.0,Netflix
2022-07-08,2022,July,8,186.020004,182.75,189.910004,186.33000199999998,186.979996,5835700.0,Netflix
2022-07-11,2022,July,11,184.729996,176.889999,184.990005,180.940002,177.339996,6038800.0,Netflix
2022-07-12,2022,July,12,177.330002,173.419998,179.779999,176.5999985,174.449997,6845300.0,Netflix
2022-07-13,2022,July,13,170.5,169.699997,179.179993,174.439995,176.559998,12734400.0,Netflix
2022-07-14,2022,July,14,175.559998,171.820007,177.520004,174.6700055,174.779999,9039500.0,Netflix
2022-07-15,2022,July,15,175.580002,174.559998,189.220001,181.8899995,189.110001,16319100.0,Netflix
2022-07-18,2022,July,18,192.5,189.800003,199.669998,194.7350005,190.919998,16322800.0,Netflix
2022-07-19,2022,July,19,193.020004,188.399994,201.970001,195.1849975,201.630005,28178700.0,Netflix
2022-07-20,2022,July,20,208.169998,200.100006,216.970001,208.53500350000002,216.440002,53920300.0,Netflix
2022-07-21,2022,July,21,214.300003,211.5,224.320007,217.91000350000002,223.880005,23430100.0,Netflix
2022-07-22,2022,July,22,222.380005,218.440002,229.350006,223.895004,220.440002,17805500.0,Netflix
2022-07-25,2022,July,25,221.309998,216.350006,225.229996,220.79000100000002,218.509995,10935200.0,Netflix
2022-07-26,2022,July,26,216.660004,211.639999,219.389999,215.514999,213.910004,9508500.0,Netflix
2022-07-27,2022,July,27,216.479996,214.580002,227.779999,221.1800005,226.75,10508400.0,Netflix
2022-07-28,2022,July,28,224.600006,219.669998,228.100006,223.885002,226.020004,8972700.0,Netflix
2022-07-29,2022,July,29,223.289993,222.399994,230.75,226.574997,224.899994,9064900.0,Netflix
2022-08-01,2022,August,1,223.100006,221.0,228.389999,224.6949995,226.210007,5525000.0,Netflix
2022-08-02,2022,August,2,222.759995,220.880005,228.199997,224.54000100000002,221.419998,6361300.0,Netflix
2022-08-03,2022,August,3,224.789993,222.419998,228.100006,225.260002,226.729996,6400700.0,Netflix
2022-08-04,2022,August,4,227.679993,225.050003,232.070007,228.560005,229.910004,7142700.0,Netflix
2022-08-05,2022,August,5,225.300003,222.869995,228.619995,225.744995,226.779999,5539700.0,Netflix
2022-08-08,2022,August,8,227.490005,226.410004,241.960007,234.1850055,233.490005,10982100.0,Netflix
2022-08-09,2022,August,9,231.619995,224.649994,232.199997,228.4249955,229.940002,6181200.0,Netflix
2022-08-10,2022,August,10,236.990005,236.600006,244.539993,240.5699995,244.110001,9254800.0,Netflix
2022-08-11,2022,August,11,244.679993,241.509995,251.619995,246.564995,242.699997,8780100.0,Netflix
2022-08-12,2022,August,12,244.809998,243.759995,249.410004,246.58499949999998,249.300003,6098500.0,Netflix
2022-08-15,2022,August,15,248.110001,247.509995,251.990005,249.75,249.110001,6527400.0,Netflix
2022-08-16,2022,August,16,247.160004,244.029999,249.289993,246.659996,245.690002,5136800.0,Netflix
2022-08-17,2022,August,17,241.179993,237.559998,244.240005,240.9000015,241.149994,5627200.0,Netflix
2022-08-18,2022,August,18,241.960007,239.279999,246.479996,242.8799975,245.169998,5280400.0,Netflix
2022-08-19,2022,August,19,240.949997,235.679993,243.289993,239.484993,241.160004,7504700.0,Netflix
2022-08-22,2022,August,22,232.550003,224.589996,233.479996,229.034996,226.539993,8630100.0,Netflix
2022-08-23,2022,August,23,226.460007,224.300003,229.899994,227.0999985,224.550003,5276900.0,Netflix
2022-08-24,2022,August,24,225.660004,223.940002,234.100006,229.020004,229.610001,5426300.0,Netflix
2022-08-25,2022,August,25,230.240005,229.0,234.160004,231.58000199999998,233.979996,3766900.0,Netflix
2022-08-26,2022,August,26,233.630005,223.149994,236.949997,230.0499955,223.279999,5349800.0,Netflix
2022-08-29,2022,August,29,221.929993,221.520004,229.869995,225.6949995,224.570007,7109400.0,Netflix
2022-08-30,2022,August,30,226.660004,218.740005,229.789993,224.264999,220.649994,5740400.0,Netflix
2022-08-31,2022,August,31,227.0,223.429993,233.880005,228.654999,223.559998,8615900.0,Netflix
2022-09-01,2022,September,1,220.720001,219.470001,230.369995,224.919998,230.039993,7292900.0,Netflix
2022-09-02,2022,September,2,231.029999,225.039993,233.880005,229.459999,226.110001,8164900.0,Netflix
2022-09-06,2022,September,6,225.589996,214.690002,226.850006,220.770004,218.389999,7469000.0,Netflix
2022-09-07,2022,September,7,220.210007,218.270004,229.330002,223.800003,228.960007,8149300.0,Netflix
2022-09-08,2022,September,8,224.160004,221.300003,228.740005,225.020004,227.440002,6737400.0,Netflix
2022-09-09,2022,September,9,229.619995,229.619995,234.779999,232.199997,233.570007,6699600.0,Netflix
2022-09-12,2022,September,12,233.610001,233.369995,239.490005,236.43,236.529999,6047400.0,Netflix
2022-09-13,2022,September,13,226.5,217.720001,227.690002,222.70500149999998,218.130005,8000100.0,Netflix
2022-09-14,2022,September,14,219.820007,215.800003,228.0,221.9000015,224.119995,8230300.0,Netflix
2022-09-15,2022,September,15,230.470001,229.100006,242.289993,235.6949995,235.380005,19454100.0,Netflix
2022-09-16,2022,September,16,231.220001,227.830002,241.360001,234.59500150000002,240.130005,18914200.0,Netflix
2022-09-19,2022,September,19,245.050003,235.75,245.25,240.5,243.630005,17912400.0,Netflix
2022-09-20,2022,September,20,240.369995,239.660004,250.490005,245.07500449999998,242.850006,16037400.0,Netflix
2022-09-21,2022,September,21,242.669998,236.679993,248.300003,242.489998,236.869995,9166800.0,Netflix
2022-09-22,2022,September,22,235.350006,231.660004,240.5,236.08000199999998,237.050003,10018000.0,Netflix
2022-09-23,2022,September,23,235.139999,221.429993,236.449997,228.939995,226.410004,11207200.0,Netflix
2022-09-26,2022,September,26,225.600006,223.009995,232.699997,227.854996,224.070007,8234300.0,Netflix
2022-09-27,2022,September,27,228.630005,220.720001,230.639999,225.68,224.360001,7762200.0,Netflix
2022-09-28,2022,September,28,229.690002,227.380005,246.649994,237.0149995,245.199997,17579700.0,Netflix
2022-09-29,2022,September,29,241.610001,235.679993,246.979996,241.3299945,239.710007,18994900.0,Netflix
2022-09-30,2022,September,30,237.0,233.259995,242.440002,237.8499985,235.440002,11848600.0,Netflix
2022-10-03,2022,October,3,237.850006,232.850006,241.539993,237.1949995,239.039993,8657400.0,Netflix
2022-10-04,2022,October,4,244.839996,233.25,245.800003,239.5250015,240.740005,13925900.0,Netflix
2022-10-05,2022,October,5,238.759995,227.380005,241.589996,234.4850005,236.729996,10825600.0,Netflix
2022-10-06,2022,October,6,236.679993,233.910004,244.279999,239.0950015,240.020004,9188900.0,Netflix
2022-10-07,2022,October,7,235.770004,224.279999,237.330002,230.8050005,224.75,9806100.0,Netflix
2022-10-10,2022,October,10,225.639999,224.229996,233.830002,229.029999,229.979996,9991100.0,Netflix
2022-10-11,2022,October,11,226.050003,213.699997,230.440002,222.0699995,214.289993,15282400.0,Netflix
2022-10-12,2022,October,12,214.300003,212.639999,223.669998,218.15499849999998,220.869995,12952600.0,Netflix
2022-10-13,2022,October,13,212.690002,211.729996,234.470001,223.0999985,232.509995,17505000.0,Netflix
2022-10-14,2022,October,14,237.800003,229.509995,238.800003,234.154999,230.0,15293400.0,Netflix
2022-10-17,2022,October,17,234.410004,234.399994,249.919998,242.15999599999998,245.100006,21057800.0,Netflix
2022-10-18,2022,October,18,249.800003,237.729996,250.369995,244.0499955,240.860001,25776700.0,Netflix
2022-10-19,2022,October,19,265.0,262.660004,279.299988,270.979996,272.380005,46685300.0,Netflix
2022-10-20,2022,October,20,272.779999,266.380005,278.380005,272.380005,268.160004,17207100.0,Netflix
2022-10-21,2022,October,21,268.950012,265.679993,290.75,278.2149965,289.570007,24889100.0,Netflix
2022-10-24,2022,October,24,290.230011,280.359985,290.48999,285.4249875,282.450012,13326400.0,Netflix
2022-10-25,2022,October,25,286.950012,285.549988,297.589996,291.56999199999996,291.019989,15100700.0,Netflix
2022-10-26,2022,October,26,290.040009,288.040009,305.630005,296.835007,298.619995,15714100.0,Netflix
2022-10-27,2022,October,27,298.329987,294.779999,305.209991,299.994995,296.940002,14612600.0,Netflix
2022-10-28,2022,October,28,297.700012,292.290009,301.190002,296.7400055,295.720001,9960500.0,Netflix
2022-10-31,2022,October,31,295.130005,289.5,297.619995,293.5599975,291.880005,7505100.0,Netflix
2022-11-01,2022,November,1,296.170013,286.420013,299.700012,293.06001249999997,286.75,6916400.0,Netflix
2022-11-02,2022,November,2,286.399994,272.839996,287.329987,280.0849915,273.0,10367600.0,Netflix
2022-11-03,2022,November,3,271.25,268.799988,276.290009,272.5449985,269.059998,7057400.0,Netflix
2022-11-04,2022,November,4,272.019989,255.320007,274.970001,265.14500400000003,260.790009,11124700.0,Netflix
2022-11-07,2022,November,7,261.059998,252.089996,261.149994,256.619995,258.600006,7927000.0,Netflix
2022-11-08,2022,November,8,259.920013,256.880005,266.079987,261.479996,263.459991,7683800.0,Netflix
2022-11-09,2022,November,9,259.660004,254.220001,260.899994,257.5599975,254.660004,7266000.0,Netflix
2022-11-10,2022,November,10,265.98999,260.089996,275.359985,267.7249905,274.970001,9667300.0,Netflix
2022-11-11,2022,November,11,274.470001,271.559998,290.660004,281.110001,290.130005,9573800.0,Netflix
2022-11-14,2022,November,14,290.0,288.190002,311.0,299.595001,299.269989,17978200.0,Netflix
2022-11-15,2022,November,15,309.200012,302.549988,312.709991,307.62998949999997,310.200012,14626900.0,Netflix
2022-11-16,2022,November,16,309.940002,303.609985,310.48999,307.0499875,306.019989,8038600.0,Netflix
2022-11-17,2022,November,17,294.720001,291.0,299.820007,295.4100035,295.279999,9838200.0,Netflix
2022-11-18,2022,November,18,297.329987,287.0,298.0,292.5,287.980011,8400100.0,Netflix
2022-11-21,2022,November,21,291.0,282.660004,291.869995,287.26499950000004,285.049988,7256500.0,Netflix
2022-11-22,2022,November,22,284.98999,277.339996,286.980011,282.1600035,286.690002,6245100.0,Netflix
2022-11-23,2022,November,23,285.910004,283.76001,292.470001,288.11500550000005,291.5,5919000.0,Netflix
2022-11-25,2022,November,25,289.0,284.170013,289.209991,286.690002,285.540009,3236000.0,Netflix
2022-11-28,2022,November,28,284.0,280.529999,289.549988,285.0399935,281.170013,4703400.0,Netflix
2022-11-29,2022,November,29,282.5,275.940002,282.959991,279.4499965,280.959991,5786900.0,Netflix
2022-11-30,2022,November,30,281.369995,280.410004,308.26001,294.335007,305.529999,16070100.0,Netflix
